TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
1.10.560.10	-	0.999999999986015	-1.39854786124811e-11	12	0	0	25	8746
3.20.20.100	-	0.999999999986015	-1.39854786124811e-11	12	0	0	25	8746
3.90.520.10	-	0.999999999986015	-1.39854786124811e-11	12	0	0	25	8746
4.10.530.10	-	0.99999999998784	-1.21601786655313e-11	19	0	0	25	8746
3.40.50.1440	-	0.99999999998784	-1.21601786655313e-11	19	0	0	25	8746
1.10.880.10	-	0.99999999998784	-1.21601786655313e-11	19	0	0	25	8746
1.10.2000.10	-	0.99999999998784	-1.21601786655313e-11	19	0	0	25	8746
4.10.900.10	-	0.99999999998784	-1.21601786655313e-11	19	0	0	25	8746
3.40.605.10	-	0.99999999998784	-1.21601786655313e-11	19	0	0	25	8746
1.10.400.10	-	0.99999999998784	-1.21601786655313e-11	19	0	0	25	8746
2.60.200.10	-	0.99999999998784	-1.21601786655313e-11	19	0	0	25	8746
3.30.70.1230	-	0.99999999998784	-1.21601786655313e-11	19	0	0	25	8746
3.40.309.10	-	0.99999999998784	-1.21601786655313e-11	19	0	0	25	8746
2.60.40.1260	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
3.30.310.10	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
3.30.1490.100	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
1.10.100.10	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
3.90.1140.10	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
3.40.50.920	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
3.40.350.10	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
4.10.91.10	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
3.90.570.10	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
2.170.150.20	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
3.40.50.10410	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
3.30.1490.140	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
1.10.810.10	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
1.20.1050.40	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
3.30.43.10	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
3.30.70.60	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
2.10.250.10	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
1.10.1370.10	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
2.60.40.690	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
3.30.780.10	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
