A	Coef.K97_mutYoung_wtYoung	Coef.K97_mutOld_wtOld	Coef.K97_wtOld_wtYoung	Coef.K97_mutOld_mutYoung	t.K97_mutYoung_wtYoung	t.K97_mutOld_wtOld	t.K97_wtOld_wtYoung	t.K97_mutOld_mutYoung	p.value.K97_mutYoung_wtYoung	p.value.K97_mutOld_wtOld	p.value.K97_wtOld_wtYoung	p.value.K97_mutOld_mutYoung	p.value.adj.K97_mutYoung_wtYoung	p.value.adj.K97_mutOld_wtOld	p.value.adj.K97_wtOld_wtYoung	p.value.adj.K97_mutOld_mutYoung	F	F.p.value	Res.K97_mutYoung_wtYoung	Res.K97_mutOld_wtOld	Res.K97_wtOld_wtYoung	Res.K97_mutOld_mutYoung
17.87885709	-0.009281792	0.959031857	-0.876315538	0.091998111	-0.02853384	3.24547216	-2.84130559	0.29386154	0.97760473016	0.00530959446	0.01218232174	0.77280704104	0.984590404931	0.021055838255	0.041749495199	0.872602454876	4.86908338	0.01431844526	0	1	-1	0
19.86159202	-0.262989698	-0.493564695	1.992209101	1.761634104	-1.23597739	-2.55347954	9.87497021	8.60246634	0.2350811541	0.02177805426	4.863e-08	2.9672e-07	0.387404146809	0.0663614295	2.618072e-06	1.0648997e-05	61.97667836	8.54e-09	0	0	1	1
17.95572242	0.332998179	0.214303626	1.370500281	1.251805728	1.29069616	0.91438308	5.60260974	5.04143968	0.21594599121	0.37468141388	4.658476e-05	0.00013710293	0.363284141456	0.543919535659	0.000547159157	0.001213267002	19.22694717	1.888074e-05	0	0	1	1
16.80610328	-0.38678252	-0.00898232	0.368103503	0.745903703	-1.04304029	-0.02666486	1.0469677	2.09002987	0.31310832178	0.97907124806	0.31135059262	0.05368204607	0.480834003579	0.984590404931	0.479457646799	0.129639632749	2.09382756	0.14310409398	0	0	0	0
16.92098805	1.03246781	-0.051928416	-0.25619094	-1.340587166	3.41799091	-0.18924132	-0.89451419	-4.61131641	0.00371532322	0.85238774332	0.38488340105	0.00032175624	0.015894694057	0.920037564221	0.555310024464	0.002361983316	9.40705943	0.00090950376	1	0	0	-1
19.16892985	0.554857953	-0.604082583	2.557575643	1.398635106	2.15279389	-2.58008169	10.46593924	5.63846053	0.04765610336	0.02065049828	2.225e-08	4.354079e-05	0.118864257801	0.063981879551	1.368744e-06	0.000525744829	47.75771753	5.247e-08	0	0	1	1
19.86917768	-0.051748554	-0.083261491	-0.829477702	-0.86099064	-0.26180169	-0.46369768	-4.42596555	-4.52593322	0.79696117942	0.6493834867	0.00046750284	0.00038202619	0.889182939389	0.780468339366	0.003178880794	0.002726949374	13.35775499	0.00015064116	0	0	-1	-1
18.25651651	-0.145117663	0.111176336	-3.247005932	-2.990711933	-0.88044708	0.74252631	-20.77758893	-18.8535462	0.39221838523	0.46900020202	0	1e-11	0.563051281907	0.635165892039	1.573e-09	3.306e-09	264.06663418	0	0	0	-1	-1
16.81015027	-0.847878124	0.149737046	-0.068606821	0.929008349	-3.50478466	0.68135536	-0.29910543	3.99009291	0.00310389718	0.50581532083	0.76887845167	0.00113847821	0.014220692035	0.666517288072	0.871395578556	0.006451376497	6.76431814	0.00402132293	-1	0	0	1
19.87864218	-0.023127898	0.04534528	-2.457418422	-2.388945244	-0.10629879	0.229425	-11.91242945	-11.40863867	0.91672458201	0.82157309908	3.76e-09	6.84e-09	0.95130098981	0.904289977195	4.08624e-07	5.52241e-07	91.38263508	5.3e-10	0	0	-1	-1
17.20882585	-0.257138045	1.232903429	-1.908909099	-0.418867624	-0.85097508	4.49154825	-6.66292364	-1.44033256	0.4078862203	0.000409458	6.79736e-06	0.16989451672	0.576574394555	0.002890818246	0.000118678208	0.308291735389	18.96980624	2.04566e-05	0	1	-1	0
16.96238508	-0.381968788	0.699769355	-0.19184429	0.889893853	-1.43890698	2.90185874	-0.76222433	3.48320097	0.17029189788	0.01076626104	0.45750022318	0.00324584415	0.308497353808	0.038150600505	0.623512962399	0.014561217489	4.59099459	0.01756664945	0	1	0	1
16.2416252	0.258975602	-0.630427616	-1.710754056	-2.600157273	0.7063682	-1.89288408	-4.9214032	-7.36898012	0.49056204713	0.07741974598	0.00017359038	2.05442e-06	0.652735494228	0.171571718361	0.001465874352	4.9153946e-05	26.19036853	2.81504e-06	0	0	-1	-1
18.17300175	0.579995337	-0.230250383	1.419486515	0.609240794	2.987184	-1.30543226	7.71077141	3.26033278	0.00904023003	0.2110090579	1.17889e-06	0.00514894729	0.03271702297	0.356837307343	3.1731728e-05	0.020717923458	23.41825626	5.68141e-06	1	0	1	1
20.85496711	0.361200337	-0.117387672	1.013045053	0.534457045	1.59305429	-0.56992988	4.71237968	2.44923648	0.13156497658	0.57698723731	0.00026283528	0.02678891237	0.258331230619	0.720258464356	0.001974320859	0.076780229304	9.42055453	0.00090324173	0	0	1	0
17.74857758	-0.0127221	0.026384526	-0.554539169	-0.515432543	-0.07085628	0.16176529	-3.25747322	-2.98281872	0.9444287367	0.87360459812	0.00517948086	0.00912155029	0.968414228422	0.922827099623	0.020717923458	0.032919114452	6.56509049	0.00455380273	0	0	-1	-1
16.95206961	-0.493726753	0.476252252	-0.222561475	0.747417531	-1.78485984	1.89526963	-0.84858731	2.80747708	0.09409269346	0.0770833768	0.4091733616	0.0130507049	0.198965237236	0.171119798667	0.577761730264	0.044024832179	2.87016363	0.07058186976	0	0	0	1
18.19218953	-0.49265558	0.369633628	0.145251501	1.007540709	-2.06294468	1.70385313	0.64149591	4.38371449	0.05649249411	0.10859933061	0.53068068417	0.00050929168	0.134664764553	0.223068895297	0.687702551601	0.00338894639	6.60011449	0.0044546989	0	0	0	1
18.61803292	0.134728617	0.5133542	1.187769063	1.566394645	0.51383142	2.15523398	4.77773321	6.2072248	0.61470014484	0.0474349474	0.00023074346	1.525447e-05	0.75350340335	0.118541493315	0.001795906918	0.000218986344	21.02791233	1.10118e-05	0	0	1	1
18.8063523	-0.272994754	-0.42663018	-2.158282808	-2.311918234	-1.11543247	-1.91892084	-9.30093086	-9.81514982	0.28185486218	0.07381870256	1.0757e-07	5.274e-08	0.445179073268	0.166156382771	4.792363e-06	2.725712e-06	61.3335841	9.19e-09	0	0	-1	-1
18.26949238	-0.101113389	1.031988683	-0.720913647	0.412188425	-0.42623566	4.78886459	-3.20518756	1.80539565	0.67586377575	0.00022569237	0.00577049057	0.09069765632	0.804066296749	0.001778015518	0.022402235162	0.193688218114	8.25570479	0.00167927188	0	1	-1	0
17.81694834	0.171000516	-0.082761942	0.166765071	-0.086997388	0.81982325	-0.43678729	0.84325124	-0.43337565	0.42488710002	0.66835854724	0.41205939842	0.67078126146	0.592183530991	0.798751090128	0.580567876508	0.799358712911	0.3135704	0.81532475318	0	0	0	0
18.10969853	-2.36391548	1.314219883	-2.650017962	1.0281174	-2.50795976	1.53487552	-2.96528555	1.13335721	0.02761040916	0.1508964934	0.01186973704	0.27932522032	0.078574115939	0.284003081841	0.04100454615	0.442807588539	3.4250445	0.05272678118	0	0	-1	0
19.16018307	0.967057219	-0.014284871	0.566027295	-0.415314795	3.96310652	-0.0644431	2.44652711	-1.76846496	0.00120348846	0.94945069454	0.02693273634	0.09688307196	0.006654298834	0.970482830176	0.076984724216	0.204197274013	5.26480859	0.01079651407	1	0	0	0
18.39760341	0.351333676	-0.62113435	-0.089333853	-1.06180188	1.90338514	-3.70432384	-0.51044863	-5.97703593	0.07594884988	0.0020532963	0.6170120702	2.319744e-05	0.169474808365	0.010164210025	0.755620468912	0.000299710898	12.39493483	0.00022500874	0	-1	0	-1
17.46554516	0.250758727	0.178860489	-0.140003932	-0.211902169	0.85263257	0.66947873	-0.50208261	-0.74864641	0.40699430227	0.51315312361	0.6227476753	0.46540846133	0.575943744287	0.673090188538	0.759763924913	0.632289939047	0.70742479	0.56208379878	0	0	0	0
16.94696803	0.396946358	1.354048111	0.673048278	1.630150031	1.23389698	4.63337745	2.20659374	5.26514261	0.23583399354	0.00030783109	0.042994755	8.873256e-05	0.388149706563	0.002285734319	0.109998462308	0.000922863804	15.78848532	5.95033e-05	0	1	0	1
18.99652372	-0.608655867	0.480655458	-0.986567814	0.102743512	-2.30335142	2.00234438	-3.93771624	0.40399713	0.03566150313	0.06327386977	0.0012680849	0.69179755077	0.095392675037	0.148366315321	0.006855086581	0.816257932053	5.22936288	0.01106860273	0	0	-1	0
15.84368393	0.687877405	-1.190490675	0.121113667	-1.757254412	1.75090585	-3.33575583	0.32514269	-4.64752651	0.09995204144	0.00440504813	0.74947055213	0.0002992268	0.209299898773	0.018018035417	0.854647796426	0.00223468801	7.60182429	0.00243348742	0	-1	0	-1
17.27061375	-0.649078505	0.360340528	-0.874401818	0.135017215	-2.34760529	1.43468801	-3.3355541	0.50740236	0.03271345486	0.17147242854	0.00440688792	0.61909759937	0.089168319998	0.309600858606	0.018018035417	0.756739922787	3.83612077	0.0314412807	0	0	-1	0
16.30441712	0.117818948	-0.817488277	0.82036638	-0.114940845	0.44997116	-3.43690536	3.30450546	-0.4561203	0.65903213712	0.00357257059	0.00469935151	0.6547019183	0.789128379198	0.015437328456	0.019153192891	0.785581732151	5.65293376	0.00826163827	0	-1	1	0
17.04659783	-0.164153456	-0.117756497	-0.367924622	-0.321527663	-0.76268273	-0.60227559	-1.80294226	-1.5522001	0.45723469056	0.5557997508	0.09109748198	0.14102265947	0.623512962399	0.704724311996	0.194221034199	0.27194220303	2.08334942	0.14452701168	0	0	0	0
17.03095362	0.569080464	0.819451162	1.624485749	1.874856447	1.70209775	2.69805253	5.1245509	5.82658819	0.10893417261	0.01629068812	0.00011655473	3.062811e-05	0.223401509533	0.051713928876	0.001083372016	0.000376871605	22.18801517	7.93013e-06	0	0	1	1
18.87016374	0.486515666	0.611406062	-0.059798429	0.065091967	1.44077621	1.99317736	-0.18677492	0.20029153	0.16977100705	0.06436185234	0.85428774954	0.84388687813	0.308291735389	0.150100204367	0.920276670212	0.917740941419	2.02846234	0.15223802869	0	0	0	0
19.24707954	0.04616042	-0.345193665	-0.291610122	-0.682964207	0.1677316	-1.38077992	-1.11757537	-2.57856788	0.86898832914	0.18715695603	0.28096641295	0.02071313442	0.922827099623	0.328988826114	0.444863487165	0.064022415469	2.79587119	0.07535142579	0	0	0	0
17.75980461	1.044859831	-0.900199841	1.838591318	-0.106468354	3.61396141	-3.42752724	6.707177	-0.38263219	0.00247564483	0.00364265247	6.29373e-06	0.7072482651	0.011964188467	0.015635571396	0.000116164338	0.829940743421	15.11947431	7.599956e-05	1	-1	1	0
16.43294664	-0.371899118	0.312289827	-1.528215642	-0.844026697	-1.4661261	1.35525344	-6.35418569	-3.45730619	0.16283577929	0.19498077232	1.171731e-05	0.00342473035	0.298416775655	0.338141151461	0.000178103047	0.014999158007	17.55676181	3.227781e-05	0	0	-1	-1
17.71067011	-0.123994926	0.217893065	-0.315023653	0.026864337	-0.59615188	1.15322199	-1.59744256	0.13420374	0.55977875885	0.26649308176	0.13058197391	0.89498846175	0.705784634307	0.426125076284	0.257575435566	0.938575562161	0.95359282	0.43937485171	0	0	0	0
18.44589968	0.015794988	-0.504799769	-2.123681726	-2.644276482	0.06874584	-2.41859298	-9.7486763	-11.958301	0.94608109424	0.0284588949	5.774e-08	3.56e-09	0.968571136096	0.080633535543	2.869321e-06	4.08624e-07	79.42881792	1.46e-09	0	0	-1	-1
17.15628235	-0.083643767	-0.461585786	0.631072536	0.253130517	-0.36237835	-2.20139306	2.88361334	1.1394851	0.72201913922	0.04342616581	0.01117512835	0.27200244264	0.838892740887	0.110663917608	0.039128091676	0.433325716264	4.69155848	0.01630501062	0	0	1	0
16.84892912	-0.031817972	0.242407606	-1.751128522	-1.476902944	-0.0846229	0.70970543	-4.91204672	-4.08134043	0.93365702256	0.48854768051	0.00017682528	0.00094387759	0.961183165858	0.65072536415	0.00146739504	0.005568446803	13.92123348	0.00012022942	0	0	-1	-1
19.51028116	0.140018004	0.200929977	0.272116859	0.333028831	0.81107291	1.28125995	1.66249576	2.00444123	0.42974345642	0.21915510452	0.11673025215	0.06302736513	0.598306622513	0.367248242601	0.235649196534	0.148057010453	2.81298995	0.07422148803	0	0	0	0
15.85478992	0.089302903	-0.710864204	-0.261882974	-1.062050082	0.19446699	-1.70405443	-0.60147372	-2.40303884	0.84836524182	0.10856098976	0.55631991479	0.02934380174	0.91850343405	0.223068895297	0.704724311996	0.081726002419	2.35381625	0.11228893742	0	0	0	0
17.67468121	1.220287888	0.29084399	2.111312193	1.181868295	4.45623481	1.16918266	8.13181157	4.48446182	0.00043973337	0.26019842663	6.0711e-07	0.00041535756	0.003038157851	0.418650519563	1.824145e-05	0.002916532452	32.04342638	7.6699e-07	1	0	1	1
15.82296557	0.610766097	-0.335009245	-1.020741852	-1.966517194	1.53213611	-0.925115	-2.70064458	-5.12572918	0.14587419533	0.36924809871	0.01620564209	0.00011628744	0.277978555108	0.537239350822	0.051697998974	0.001083372016	11.40055844	0.00034849338	0	0	0	-1
17.50890907	-0.039996337	-0.260166422	0.475678062	0.255507977	-0.16723395	-1.19749024	2.09771479	1.11005419	0.86937318531	0.24931381067	0.05290831776	0.28409393394	0.922827099623	0.407223063702	0.128010386797	0.447621173966	2.34764759	0.11292926325	0	0	0	0
16.64017392	0.469916415	0.465072008	0.498818174	0.493973767	1.36128557	1.48308258	1.52405268	1.48685287	0.19310849519	0.15832923063	0.14786813456	0.15734142847	0.335344322285	0.292230522828	0.280125556972	0.291308969356	2.64719114	0.0860086268	0	0	0	0
18.18953187	-0.422395026	-0.391120431	-0.593108713	-0.561834118	-1.34335811	-1.36930443	-1.98946541	-1.85659252	0.19871578546	0.19064209375	0.06480721057	0.08270140626	0.342778097219	0.331953618771	0.150866515423	0.18121438839	3.43311655	0.04365580984	0	0	0	0
17.07457901	-0.080389932	-0.770177045	0.75889853	0.069111416	-0.31953623	-3.36996601	3.18149497	0.2854327	0.75363534514	0.00410385262	0.00605982535	0.77913511719	0.857437731538	0.017159150751	0.02330147129	0.877630838199	6.24222679	0.00559419854	0	-1	1	0
17.33660679	-0.30854075	0.706257679	-2.326884601	-1.312086172	-0.94962709	2.39287632	-7.55343496	-4.19602827	0.35704131821	0.02993594911	1.51947e-06	0.00074632714	0.527932690673	0.08282065578	3.8493135e-05	0.004613658657	25.98570023	2.9585e-06	0	0	-1	-1
17.0891731	-0.019495875	0.634238219	-0.943198926	-0.289464832	-0.05399647	1.9337109	-2.75521195	-0.83301711	0.95763575414	0.07184084115	0.01451168182	0.41763163282	0.974224719962	0.162836371824	0.04758653022	0.583467006406	3.62296593	0.03734266132	0	0	-1	0
17.39852615	0.725115073	-0.364182643	1.880557114	0.791259398	2.95939769	-1.63618402	8.09490974	3.35544993	0.0095702475	0.12217258877	6.4289e-07	0.00422906815	0.034062699085	0.243967518834	1.8877681e-05	0.01762097833	25.60025289	3.2517e-06	1	0	1	1
17.13675456	-0.198918016	-0.11483009	0.802357313	0.886445239	-0.78839385	-0.50100414	3.35402277	3.65053487	0.44249433341	0.62348890196	0.00424158225	0.0022950898	0.608177701379	0.759950623901	0.01762097833	0.011274737725	8.76207213	0.00127469774	0	0	1	1
17.79319641	0.206956479	-0.944690475	-1.466185175	-2.617832128	1.0179758	-5.11522182	-7.60635057	-13.37937127	0.32449532993	0.00011869355	1.39466e-06	7.3e-10	0.493813858981	0.001095371916	3.6037887e-05	1.35622e-07	80.1633738	1.37e-09	0	-1	-1	-1
18.16097373	-0.157943828	0.67072416	-0.874391073	-0.045723085	-0.49586107	2.31802334	-2.89529052	-0.14915175	0.6270294818	0.03465753451	0.01091174043	0.88337937583	0.761471155476	0.093092587497	0.038414083482	0.929009006642	3.61672686	0.03753314445	0	0	-1	0
17.01191657	-0.441950596	-0.678461622	-0.267249606	-0.503760632	-1.6997707	-2.87248922	-1.0840836	-2.01315087	0.10937944658	0.01143180221	0.29509238527	0.06201277947	0.223853999791	0.039811020104	0.459902728304	0.14662397386	4.94959243	0.01350831828	0	-1	0	0
17.45066369	-0.649144418	-0.097420289	0.760928964	1.312653093	-1.32713323	-0.21924975	1.64076504	2.78842292	0.20390272423	0.8293495135	0.12120963894	0.01356599599	0.348008348361	0.910381963839	0.24279512172	0.044941709796	4.06388734	0.02626218616	0	0	0	1
17.92585533	-0.044708894	0.287912375	-0.101680342	0.230940927	-0.17615811	1.24877892	-0.42254679	0.94546424	0.86247695134	0.23048980208	0.67849606278	0.35909445707	0.922827099623	0.382767126337	0.806455301853	0.529019428211	0.55975903	0.6495335556	0	0	0	0
18.76269041	1.58600643	0.746024306	-0.740858229	-1.580840353	2.2931895	1.18742034	-1.12979382	-2.37497201	0.03907191564	0.2562177033	0.27889391398	0.03354833323	0.102603485775	0.415870945555	0.442666998602	0.09067875845	4.61213599	0.02069419331	0	0	0	0
17.40454263	-0.087068638	-0.36887196	-1.079504652	-1.361307974	-0.2138132	-0.99716014	-2.79593045	-3.47347864	0.83351200134	0.33417517761	0.01336065102	0.00331188628	0.912459539785	0.502569133332	0.044604550676	0.014709640352	6.71877473	0.00413656433	0	0	-1	-1
16.36227471	-0.427045225	0.769081358	-0.373093297	0.823033286	-0.90383179	1.79185363	-0.8328375	1.80995019	0.38007605394	0.09292407546	0.4177298614	0.0899595223	0.549897269528	0.196816238513	0.583467006406	0.193688218114	1.47091954	0.26163442031	0	0	0	0
18.68507151	-0.250484244	0.074878903	0.2323427	0.557705847	-1.57161796	0.51718099	1.53753386	3.63586083	0.13645794135	0.61241505866	0.1445553728	0.00236588739	0.264720210538	0.752129520706	0.276280387077	0.011534816995	5.51049429	0.00910474583	0	0	0	1
17.6888201	-2.140472881	1.678730646	-0.384064646	3.435138881	-4.42081527	3.81671877	-0.83661578	7.37178092	0.00047240334	0.00162757672	0.41566669349	2.04497e-06	0.003178880794	0.008445096854	0.582639771191	4.9153946e-05	18.43828295	2.420849e-05	-1	1	0	1
16.27887581	-0.401993969	-0.538900378	-0.479902504	-0.616808912	-0.99523451	-1.46869251	-1.25310651	-1.58668973	0.33508090382	0.16214693746	0.22895363209	0.13300188633	0.502569133332	0.297576481823	0.381195995696	0.26075635378	2.21435177	0.12779611423	0	0	0	0
18.91698949	0.036315332	-0.205855912	-0.874914599	-1.117085844	0.21308868	-1.32968941	-5.41458415	-6.81071003	0.83406711802	0.2030784126	6.658387e-05	5.26195e-06	0.912459539785	0.347601040641	0.000741606573	0.000103006685	25.24096102	3.55487e-06	0	0	-1	-1
16.63527786	-0.061649111	0.987614801	-0.138925182	0.910338729	-0.26765646	4.72014131	-0.6361521	4.10666624	0.79253332359	0.00025879543	0.53406556919	0.00089610899	0.885772538131	0.001955343282	0.689323391999	0.005384989851	9.01525494	0.00111455163	0	1	0	1
16.03053258	-0.184887668	1.047396862	-1.407633714	-0.175349184	-0.66817636	4.16687945	-5.36539755	-0.65844938	0.51396147064	0.00079215789	7.3161e-05	0.52002175512	0.673466754633	0.004873657084	0.000789487763	0.677969836138	12.72676988	0.00019548564	0	1	-1	0
17.78451235	0.269143561	0.532256077	-0.250470828	0.012641688	0.80072067	1.74314767	-0.78592894	0.03907847	0.43553446959	0.10133495315	0.44389440588	0.96933247389	0.602473805906	0.211510112229	0.608177701379	0.981382069606	1.38223949	0.28573677351	0	0	0	0
19.32273751	-0.845048157	0.120616303	1.373012465	2.338676925	-4.06430643	0.63859793	6.9647984	11.687206	0.00097745354	0.53251484064	4.04192e-06	4.9e-09	0.005663094034	0.688744395945	8.4474828e-05	4.35529e-07	65.42130051	5.83e-09	-1	0	1	1
17.84455501	-0.056883016	-0.008589153	-0.134081453	-0.08578759	-0.33671145	-0.0559683	-0.83709175	-0.52763697	0.74090212125	0.95609039429	0.41540725706	0.6053086798	0.850129254577	0.973419061802	0.582639771191	0.747909952879	0.33839227	0.79785894841	0	0	0	0
17.44657208	0.449481065	0.200714926	1.492624574	1.243858435	1.81714861	0.89325451	6.36441831	5.22499023	0.08880374508	0.38553644887	1.150532e-05	9.589627e-05	0.191863609761	0.555310024464	0.000177986298	0.000967952933	23.09855266	6.18716e-06	0	0	1	1
17.82920524	-0.038083101	-0.081379798	-0.33637906	-0.379675757	-0.16293756	-0.38328518	-1.51791326	-1.68786329	0.87269720431	0.70677401632	0.14939780697	0.11168273089	0.922827099623	0.829940743421	0.282609028707	0.227234784736	1.73231282	0.20238181144	0	0	0	0
16.63072095	0.161285424	0.738156699	-1.984741421	-1.407870145	0.36843985	1.85625032	-4.78194403	-3.34171612	0.7175862662	0.08275270058	0.00022881919	0.00435103384	0.836752216544	0.18121438839	0.001791723593	0.017960178004	12.80943946	0.00018882887	0	0	-1	-1
17.5251136	-0.068085547	0.026293278	0.179013769	0.273392595	-0.23997619	0.10201745	0.66547041	1.0012337	0.81352970704	0.92006598633	0.51564331366	0.3322648941	0.899967537289	0.952504210211	0.674985978979	0.501502620538	0.49282841	0.69247915401	0	0	0	0
17.66990528	-0.468844998	-0.191331679	-0.692946506	-0.415433187	-2.101458	-0.9440496	-3.27582144	-1.93476444	0.05253516796	0.3597940189	0.00498664016	0.07170178892	0.127394042022	0.529446323945	0.020196674248	0.162836371824	5.92612938	0.00687913016	0	0	-1	0
17.45999378	-0.024087819	-0.127904221	-0.546910701	-0.650727104	-0.1237388	-0.72328557	-2.96315197	-3.47330402	0.90313077917	0.48040145828	0.00949689612	0.00331308463	0.942524205729	0.643462741513	0.033931624171	0.014709640352	6.96880778	0.00354656822	0	0	-1	-1
18.77893127	0.033507742	-0.322809797	0.411994998	0.055677459	0.14385439	-1.52560171	1.86551603	0.2483664	0.8874904621	0.14748426957	0.08137375088	0.8071490434	0.932225753685	0.280125556972	0.179043374801	0.895907701088	1.62802497	0.22408746064	0	0	0	0
17.698744	0.136985014	0.895720283	0.025636476	0.784371745	0.47025151	3.38490162	0.09282064	2.79778644	0.64479925725	0.00397887066	0.92724888983	0.01331035323	0.776403206308	0.016799676099	0.956109789033	0.044551752264	4.98035097	0.01321250919	0	1	0	1
17.15134869	-0.506083691	1.56539903	-1.974373542	0.097109179	-1.24618864	4.24329291	-5.12766746	0.24846042	0.23141312326	0.000677672	0.00011584911	0.80707762401	0.383315070831	0.004292061653	0.001083372016	0.895907701088	11.02832832	0.00041321197	0	1	-1	0
18.05631851	0.419281979	-0.671569336	-0.182235624	-1.273086939	1.58252889	-2.7903123	-0.72545055	-4.99274052	0.13394847178	0.01351403143	0.47911033333	0.00015084599	0.261422092961	0.044884649374	0.642793925928	0.001303042984	8.63719386	0.00136313907	0	-1	0	-1
20.46497846	0.144811085	-0.4852907	-1.100251709	-1.730353494	0.57211649	-2.11057665	-4.58462472	-7.10318249	0.57554181063	0.05163625243	0.00033947148	3.19811e-06	0.719148954863	0.125993973888	0.002464028951	7.003313e-05	23.91083419	4.99101e-06	0	0	-1	-1
16.79973574	0.693951121	0.063705319	2.077660676	1.447414875	2.13148194	0.21539964	6.73064183	4.61935447	0.04962856641	0.83229680801	6.04267e-06	0.00031660923	0.122600588534	0.912067409621	0.000113146758	0.002337480701	22.50937398	7.25837e-06	0	0	1	1
16.8727724	0.175799485	-0.815881042	-0.625455709	-1.617136236	0.35868954	-1.832502	-1.34594327	-3.42833459	0.7247218785	0.08638247275	0.19789921282	0.00363656563	0.839259663121	0.186944982905	0.341825913052	0.015635571396	4.75938726	0.01551156098	0	0	0	-1
17.57650935	0.012057653	-0.575740556	0.985958702	0.398160494	0.06228519	-3.2738998	5.37167667	2.13705502	0.9511409886	0.00500649812	7.228521e-05	0.04910562101	0.970674689783	0.020213736147	0.000789487763	0.121541115605	13.79857107	0.00012620811	0	-1	1	0
16.17566337	0.415453689	-0.869813973	-1.853816491	-3.139084153	1.51571288	-3.49331065	-7.1332944	-11.89961098	0.14994926622	0.00317856648	3.04027e-06	3.81e-09	0.283237502865	0.014460239061	6.7724746e-05	4.08624e-07	64.23709914	6.64e-09	0	-1	-1	-1
15.98513604	-0.493393779	-0.001496129	-1.234581879	-0.742684228	-1.17969572	-0.00393787	-3.11333114	-1.84508346	0.25611446377	0.99690885357	0.00697460481	0.08444222309	0.415870945555	0.997681052526	0.026119389595	0.18412194527	4.45319252	0.01947724335	0	0	-1	0
17.92878232	-0.297038288	0.102978635	-1.288210893	-0.888193969	-1.58435714	0.60465032	-7.246974	-4.92247993	0.13353184426	0.55426081775	2.51424e-06	0.00017322205	0.261186234347	0.704724311996	5.9061882e-05	0.001465874352	25.58544626	3.2636e-06	0	0	-1	-1
18.0855172	-0.545464539	0.205579033	0.285883691	1.036927263	-1.43432446	0.59508117	0.79286518	2.83311796	0.17157446963	0.56047603313	0.43996170694	0.0123871974	0.309600858606	0.705784634307	0.606002692287	0.042339309622	3.0646256	0.05961062482	0	0	0	1
17.39144208	-0.241896698	0.149907379	0.489308519	0.881112596	-0.66220988	0.45175736	1.4127899	2.50629745	0.51767401696	0.65777299171	0.17770846745	0.02392408288	0.675590737292	0.788351303611	0.317564785533	0.070409829334	2.79698116	0.07527758573	0	0	0	0
17.16310256	0.854880943	-0.428209747	2.095605824	0.812515135	2.54197416	-1.40164667	6.57210022	2.51033938	0.02228374617	0.1809524149	7.96744e-06	0.02373261711	0.067425292859	0.321140824248	0.000133687491	0.070005802079	16.5054415	4.616169e-05	0	0	1	0
20.98026368	-0.053268188	0.56480491	-0.796430164	-0.178357067	-0.17715905	2.06780885	-2.79365136	-0.61634124	0.86170417375	0.05597805118	0.01342266748	0.54671817128	0.922827099623	0.133932670594	0.044696098942	0.699833494749	3.59617903	0.03816820447	0	0	-1	0
17.91756789	-0.465872422	0.252909955	-1.088439036	-0.369656659	-1.73700735	1.03804716	-4.2802373	-1.43208458	0.10244132637	0.31535338595	0.00062851167	0.17220426003	0.212788092717	0.483317407647	0.00403998545	0.310303910678	6.79207769	0.00395285736	0	0	-1	0
19.2274205	-0.368514688	-0.433296921	0.807197538	0.742415305	-1.79256244	-2.32017957	4.14122097	3.75233747	0.09280635432	0.03451224263	0.00083486654	0.00185918393	0.196816238513	0.092895453082	0.005112073803	0.00938306891	14.23568847	0.0001063108	0	0	1	1
18.53956862	0.635975157	-0.927501401	2.278743079	0.715266521	1.67769392	-2.69341739	6.34011342	1.96054114	0.11368301773	0.0164438437	1.201552e-05	0.0683743341	0.230578428427	0.052072171715	0.000180512194	0.15774935652	15.28690739	7.143263e-05	0	0	1	0
18.52232667	-0.272487572	-0.563050522	0.008597446	-0.281965504	-0.79421292	-1.8065672	0.02642949	-0.8539289	0.43920012564	0.0905072778	0.97925593679	0.40629762323	0.605599319451	0.193688218114	0.984590404931	0.575588299575	1.35971733	0.29222414271	0	0	0	0
19.92700774	0.135621537	-0.391732613	2.287512895	1.760158746	0.6075584	-1.9318153	10.80816592	8.19307043	0.55237938378	0.07209164449	1.436e-08	5.5225e-07	0.703820674402	0.162836371824	9.62395e-07	1.6988251e-05	62.81495398	7.77e-09	0	0	1	1
16.65357215	0.300002056	1.757570267	-0.464325857	0.993242354	0.78679192	5.07416827	-1.2843625	2.70661432	0.44340391209	0.00012859804	0.21809584088	0.01601139949	0.608177701379	0.001153810209	0.365947826523	0.051531397846	8.92456212	0.00116915245	0	1	0	0
18.35731822	0.426728192	0.229983583	0.866162685	0.669418076	2.34369668	1.39047572	5.01739883	3.82017262	0.03296431209	0.18425280561	0.00014371825	0.0016160083	0.089662928873	0.326102225816	0.001263156316	0.008418881957	14.73097265	8.792412e-05	0	0	1	1
17.16980558	-0.011385941	1.377331374	-3.371344233	-1.982626918	-0.03789891	5.04676051	-11.83559058	-6.85700129	0.97025768209	0.00013568172	4.11e-09	4.85941e-06	0.981382069606	0.001208970915	4.08624e-07	9.6590161e-05	70.05497282	3.59e-09	0	1	-1	-1
